日付,時間,始値,高値,安値,終値,出来高
2026/2/3,15:00,54760,54830,54620,54620,6873
2026/2/4,17:00,54680,54740,54500,54500,1997
2026/2/4,18:00,54520,54600,54440,54510,979
2026/2/4,19:00,54510,54590,54410,54450,417
2026/2/4,20:00,54440,54440,54340,54400,499
2026/2/4,21:00,54400,54490,54330,54480,527
2026/2/4,22:00,54490,54510,54370,54420,654
2026/2/4,23:00,54400,54400,54030,54040,1613
2026/2/4,0:00,54030,54170,53980,54140,1729
2026/2/4,1:00,54140,54140,53920,53970,959
2026/2/4,2:00,53970,53990,53700,53770,1290
2026/2/4,3:00,53770,53840,53560,53560,837
2026/2/4,4:00,53560,53770,53520,53730,1320
2026/2/4,5:00,53730,54070,53670,54060,1078
2026/2/4,6:00,54100,54100,54100,54100,27
2026/2/4,8:45,54030,54130,53900,54130,1928
2026/2/4,9:00,54140,54220,53990,54060,4657
2026/2/4,10:00,54070,54440,54070,54410,3433
2026/2/4,11:00,54410,54490,54370,54410,1591
2026/2/4,12:00,54410,54480,54280,54380,1930
2026/2/4,13:00,54370,54410,54210,54230,2026
2026/2/4,14:00,54230,54390,54200,54390,1693
2026/2/4,15:00,54390,54520,54310,54520,4739
2026/2/5,17:00,54530,54660,54480,54580,1383
2026/2/5,18:00,54550,54640,54440,54630,695
2026/2/5,19:00,54620,54750,54620,54710,641
2026/2/5,20:00,54710,54800,54660,54780,328
2026/2/5,21:00,54770,54810,54730,54770,597
2026/2/5,22:00,54770,54870,54740,54770,962
2026/2/5,23:00,54760,55020,54720,54790,1952
2026/2/5,0:00,54770,55120,54660,54840,2821
2026/2/5,1:00,54850,54890,54390,54600,1831
2026/2/5,2:00,54590,54620,54170,54330,1592
2026/2/5,3:00,54330,54440,54180,54370,893
2026/2/5,4:00,54390,54700,54270,54660,870
2026/2/5,5:00,54660,54670,54570,54600,391
2026/2/5,6:00,54520,54520,54520,54520,82
2026/2/5,8:45,54580,54600,54300,54350,1248
2026/2/5,9:00,54340,54500,54060,54410,5714
2026/2/5,10:00,54410,54450,54200,54210,2866
2026/2/5,11:00,54220,54230,53750,53790,6179
2026/2/5,12:00,53800,53980,53690,53700,2990
2026/2/5,13:00,53700,53930,53700,53900,2357
2026/2/5,14:00,53910,53910,53740,53830,2600
2026/2/5,15:00,53830,53990,53820,53990,4865
2026/2/6,17:00,54120,54290,54040,54120,2169
2026/2/6,18:00,54110,54300,54040,54200,823
2026/2/6,19:00,54200,54270,54150,54230,279
2026/2/6,20:00,54220,54320,54210,54290,429
2026/2/6,21:00,54290,54350,53760,53870,1610
2026/2/6,22:00,53870,54040,53820,53840,1189
2026/2/6,23:00,53830,54310,53750,54130,2771
2026/2/6,0:00,54130,54200,53770,53880,2823
2026/2/6,1:00,53890,54230,53720,54210,1568
2026/2/6,2:00,54200,54320,53980,54140,804
2026/2/6,3:00,54130,54220,53950,54000,373
2026/2/6,4:00,54010,54230,54000,54050,350
2026/2/6,5:00,54040,54200,53850,53900,382
2026/2/6,6:00,53890,53890,53890,53890,33
2026/2/6,8:45,53610,53610,53240,53350,2086
2026/2/6,9:00,53350,53560,52970,53560,7034
2026/2/6,10:00,53570,53770,53300,53760,4472
2026/2/6,11:00,53770,54120,53770,54110,3249
2026/2/6,12:00,54100,54280,53880,54170,4467
2026/2/6,13:00,54160,54170,53910,53950,2860
2026/2/6,14:00,53960,54200,53910,54170,2525
2026/2/6,15:00,54170,54410,54170,54410,4842
2026/2/9,17:00,54330,54880,54240,54880,2819
2026/2/9,18:00,54880,55280,54830,55250,2037
2026/2/9,19:00,55240,55310,55140,55190,1015
2026/2/9,20:00,55180,55390,55180,55370,799
2026/2/9,21:00,55360,55510,55300,55370,993
2026/2/9,22:00,55370,55560,55370,55520,1411
2026/2/9,23:00,55520,55960,55450,55820,2315
2026/2/9,0:00,55840,56010,55720,55960,1804
2026/2/9,1:00,55940,56180,55930,56120,1581
2026/2/9,2:00,56110,56290,56110,56270,702
2026/2/9,3:00,56290,56340,56260,56290,412
2026/2/9,4:00,56290,56310,56250,56280,531
2026/2/9,5:00,56270,56430,56270,56430,472
2026/2/9,6:00,56490,56490,56490,56490,63
2026/2/9,8:45,58000,58000,57570,57570,4918
2026/2/9,9:00,57580,57620,56830,57160,18798
2026/2/9,10:00,57160,57250,56640,56730,7526
2026/2/9,11:00,56730,56890,56670,56750,3460
2026/2/9,12:00,56770,56850,56510,56520,3982
2026/2/9,13:00,56530,56680,56490,56600,2607
2026/2/9,14:00,56600,56830,56500,56760,4305
2026/2/9,15:00,56770,56770,56060,56060,9858
2026/2/10,17:00,56290,56610,56280,56510,2939
2026/2/10,18:00,56510,56700,56430,56450,1509
2026/2/10,19:00,56470,56510,56090,56340,1894
2026/2/10,20:00,56350,56410,56160,56180,1232
2026/2/10,21:00,56180,56430,56120,56430,654
2026/2/10,22:00,56440,56510,56310,56340,804
2026/2/10,23:00,56330,56530,56090,56480,1862
2026/2/10,0:00,56470,56940,56470,56920,2433
2026/2/10,1:00,56920,57030,56900,57000,1274
2026/2/10,2:00,57000,57060,57000,57020,658
2026/2/10,3:00,57020,57130,56960,57080,488
2026/2/10,4:00,57090,57280,57080,57240,829
2026/2/10,5:00,57230,57270,57130,57210,551
2026/2/10,6:00,57190,57190,57190,57190,55
2026/2/10,8:45,57000,57230,56960,57080,1859
2026/2/10,9:00,57070,57600,57060,57560,7167
2026/2/10,10:00,57560,58000,57520,57810,8264
2026/2/10,11:00,57810,58040,57690,57970,5310
2026/2/10,12:00,57960,57980,57690,57770,3576
2026/2/10,13:00,57760,57760,57580,57720,3974
2026/2/10,14:00,57730,57840,57640,57730,4405
2026/2/10,15:00,57730,57750,57530,57600,7156
2026/2/11,17:00,57720,58240,57720,58220,3325
2026/2/11,18:00,58220,58480,58120,58180,2687
2026/2/11,19:00,58180,58300,58080,58150,1472
2026/2/11,20:00,58150,58180,58000,58130,897
2026/2/11,21:00,58140,58200,57740,57770,3195
2026/2/11,22:00,57770,57930,57700,57850,1731
2026/2/11,23:00,57840,58130,57540,58100,3056
2026/2/11,0:00,58090,58100,57820,57890,1764
2026/2/11,1:00,57880,57980,57780,57980,760
2026/2/11,2:00,57980,58190,57950,58150,784
2026/2/11,3:00,58150,58150,57920,58030,674
2026/2/11,4:00,58040,58110,58020,58070,325
2026/2/11,5:00,58060,58080,57900,57940,415
2026/2/11,6:00,57850,57850,57850,57850,49
2026/2/11,8:45,57880,58170,57870,58090,650
2026/2/11,9:00,58080,58250,57960,58160,1322
2026/2/11,10:00,58140,58310,58100,58200,561
2026/2/11,11:00,58200,58270,58110,58210,428
2026/2/11,12:00,58210,58210,58090,58110,373
2026/2/11,13:00,58110,58170,57940,58030,519
2026/2/11,14:00,58030,58110,57940,57960,245
2026/2/11,15:00,57970,58060,57900,58050,550
2026/2/12,17:00,58090,58150,57930,58090,926
2026/2/12,18:00,58080,58200,58050,58060,297
2026/2/12,19:00,58040,58070,57970,58040,363
2026/2/12,20:00,58050,58130,58000,58010,251
2026/2/12,21:00,58000,58090,58000,58020,316
2026/2/12,22:00,58010,58460,58010,58410,1725
2026/2/12,23:00,58410,58520,58310,58350,1834
2026/2/12,0:00,58350,58400,57750,58100,1930
2026/2/12,1:00,58110,58280,58000,58120,613
2026/2/12,2:00,58120,58220,58060,58100,559
2026/2/12,3:00,58080,58130,58000,58100,333
2026/2/12,4:00,58100,58240,58070,58170,415
2026/2/12,5:00,58140,58250,58140,58190,312
2026/2/12,6:00,58160,58160,58160,58160,18
2026/2/12,8:45,58090,58110,57880,57880,1394
2026/2/12,9:00,57870,58050,57720,57960,5186
2026/2/12,10:00,57970,57990,57620,57710,3304
2026/2/12,11:00,57710,57760,57590,57700,2094
2026/2/12,12:00,57690,57870,57610,57800,1796
2026/2/12,13:00,57800,57910,57690,57810,2407
2026/2/12,14:00,57810,57910,57790,57880,2212
2026/2/12,15:00,57880,57890,57370,57440,5202
2026/2/13,17:00,57550,57650,57460,57590,1157
2026/2/13,18:00,57590,57710,57560,57690,743
2026/2/13,19:00,57680,57710,57590,57650,620
2026/2/13,20:00,57650,57790,57640,57760,410
2026/2/13,21:00,57760,57760,57650,57720,470
2026/2/13,22:00,57720,57770,57690,57750,420
2026/2/13,23:00,57750,57760,57410,57430,1419
2026/2/13,0:00,57430,57550,57230,57230,1631
2026/2/13,1:00,57230,57270,56540,56800,3531
2026/2/13,2:00,56790,57020,56670,56770,1331
2026/2/13,3:00,56760,56970,56710,56940,776
2026/2/13,4:00,56950,57040,56800,56960,614
2026/2/13,5:00,56990,57000,56670,56760,426
2026/2/13,6:00,56720,56720,56720,56720,74
2026/2/13,8:45,56910,57180,56810,56940,3448
2026/2/13,9:00,56930,57370,56670,56820,10127
2026/2/13,10:00,56830,57260,56830,57150,2857
2026/2/13,11:00,57150,57320,57150,57260,1519
2026/2/13,12:00,57260,57340,57130,57170,2882
2026/2/13,13:00,57180,57360,57150,57300,1984
2026/2/13,14:00,57300,57320,56880,56980,3861
2026/2/13,15:00,56980,57140,56890,56990,4605
2026/2/16,17:00,57150,57380,56960,57340,2075
2026/2/16,18:00,57350,57480,57220,57400,1187
2026/2/16,19:00,57390,57470,57280,57280,650
2026/2/16,20:00,57280,57300,57110,57300,745
2026/2/16,21:00,57290,57320,57140,57250,740
2026/2/16,22:00,57230,57530,57170,57430,1538
2026/2/16,23:00,57430,57550,57030,57120,2876
2026/2/16,0:00,57130,57550,57120,57370,1800
2026/2/16,1:00,57380,57520,57300,57470,786
2026/2/16,2:00,57450,57680,57430,57600,754
2026/2/16,3:00,57620,57700,57520,57610,469
2026/2/16,4:00,57600,57670,57450,57450,429
2026/2/16,5:00,57460,57610,57340,57600,516
2026/2/16,6:00,57610,57610,57610,57610,46
2026/2/16,8:45,57540,57580,57360,57480,1345
2026/2/16,9:00,57480,57480,56880,56950,5452
2026/2/16,10:00,56960,57030,56830,56940,2600
2026/2/16,11:00,56920,56930,56790,56810,1504
2026/2/16,12:00,56810,57030,56800,57020,1808
2026/2/16,13:00,57010,57080,56950,57030,1587
2026/2/16,14:00,57030,57070,56920,56970,1097
2026/2/16,15:00,56970,57050,56800,56900,2653
2026/2/17,17:00,56980,57070,56890,56990,1097
2026/2/17,18:00,56970,57090,56970,57040,576
2026/2/17,19:00,57040,57040,56950,56980,327
2026/2/17,20:00,56980,56980,56920,56960,157
2026/2/17,21:00,56950,56950,56880,56930,199
2026/2/17,22:00,56940,56960,56900,56940,95
2026/2/17,23:00,56920,56920,56690,56810,534
2026/2/17,0:00,56830,56850,56710,56740,261
2026/2/17,1:00,56740,56800,56710,56750,266
2026/2/17,2:00,56760,56790,56730,56750,78
2026/2/17,3:00,56750,56770,56750,56760,13
2026/2/17,4:00,56770,56770,56750,56770,15
2026/2/17,5:00,56780,56790,56770,56780,34
2026/2/17,6:00,56750,56750,56750,56750,22
2026/2/17,8:45,56880,56950,56800,56880,632
2026/2/17,9:00,56880,56910,56430,56470,3890
2026/2/17,10:00,56470,56620,56370,56410,2512
2026/2/17,11:00,56400,56430,56270,56320,2181
2026/2/17,12:00,56320,56330,56140,56280,1837
2026/2/17,13:00,56280,56420,56250,56400,1422
2026/2/17,14:00,56390,56400,56220,56360,1397
2026/2/17,15:00,56360,56610,56350,56610,3276
2026/2/18,17:00,56680,56950,56640,56690,1456
2026/2/18,18:00,56690,56830,56670,56820,350
2026/2/18,19:00,56820,56840,56630,56670,210
2026/2/18,20:00,56670,56810,56620,56790,314
2026/2/18,21:00,56790,56860,56710,56720,629
2026/2/18,22:00,56710,56860,56540,56730,2232
2026/2/18,23:00,56730,56900,56480,56490,2429
2026/2/18,0:00,56490,56810,56470,56740,1958
2026/2/18,1:00,56750,57000,56730,56990,1127
2026/2/18,2:00,56980,56980,56770,56870,494
2026/2/18,3:00,56890,57200,56850,57170,791
2026/2/18,4:00,57170,57170,57070,57080,275
2026/2/18,5:00,57090,57120,57020,57090,310
2026/2/18,6:00,57080,57080,57080,57080,29
2026/2/18,8:45,56950,56950,56800,56830,730
2026/2/18,9:00,56840,57170,56780,57070,2836
2026/2/18,10:00,57070,57250,56930,57240,1937
2026/2/18,11:00,57240,57320,57220,57240,1434
2026/2/18,12:00,57250,57310,57190,57270,1128
2026/2/18,13:00,57270,57410,57260,57370,1752
2026/2/18,14:00,57370,57370,57230,57230,1282
2026/2/18,15:00,57230,57260,57130,57260,3543
2026/2/19,17:00,57310,57360,57240,57340,824
2026/2/19,18:00,57340,57410,57290,57290,873
2026/2/19,19:00,57290,57400,57290,57360,340
2026/2/19,20:00,57360,57390,57200,57210,294
2026/2/19,21:00,57220,57280,57070,57170,590
2026/2/19,22:00,57180,57320,57130,57160,579
2026/2/19,23:00,57150,57550,57120,57520,1403
2026/2/19,0:00,57510,57670,57500,57630,1283
2026/2/19,1:00,57640,57710,57610,57630,420
2026/2/19,2:00,57620,57720,57620,57680,242
2026/2/19,3:00,57690,57740,57490,57580,406
2026/2/19,4:00,57570,57610,57340,57380,710
2026/2/19,5:00,57390,57580,57350,57570,370
2026/2/19,6:00,57520,57520,57520,57520,38
2026/2/19,8:45,57570,57640,57440,57480,1301
2026/2/19,9:00,57480,57660,57370,57590,3915
2026/2/19,10:00,57600,57680,57510,57580,1788
2026/2/19,11:00,57580,57660,57460,57650,2331
2026/2/19,12:00,57650,57670,57510,57590,1143
2026/2/19,13:00,57590,57720,57530,57540,2117
2026/2/19,14:00,57550,57640,57540,57550,1439
2026/2/19,15:00,57550,57600,57470,57560,2354
2026/2/20,17:00,57550,57560,57210,57260,1027
2026/2/20,18:00,57270,57310,57090,57180,585
2026/2/20,19:00,57180,57200,57040,57080,673
2026/2/20,20:00,57070,57150,57020,57080,392
2026/2/20,21:00,57070,57080,56970,57050,670
2026/2/20,22:00,57030,57130,56970,57060,780
2026/2/20,23:00,57070,57080,56810,56970,1648
2026/2/20,0:00,56960,57100,56910,57000,919
2026/2/20,1:00,57020,57040,56870,56930,534
2026/2/20,2:00,56920,56990,56820,56830,308
2026/2/20,3:00,56840,56950,56770,56950,354
2026/2/20,4:00,56940,56980,56900,56940,250
2026/2/20,5:00,56940,56990,56940,56990,172
2026/2/20,6:00,57040,57040,57040,57040,34
2026/2/20,8:45,57100,57100,56990,57090,1323
2026/2/20,9:00,57090,57110,56740,56840,4199
2026/2/20,10:00,56840,56910,56690,56710,2286
2026/2/20,11:00,56720,56830,56700,56790,1397
2026/2/20,12:00,56800,56890,56720,56730,1401
2026/2/20,13:00,56720,56860,56700,56860,1316
2026/2/20,14:00,56860,56880,56740,56800,1670
2026/2/20,15:00,56810,56880,56780,56840,4373
2026/2/23,17:00,56820,56990,56770,56980,1167
2026/2/23,18:00,56970,57100,56920,56930,667
2026/2/23,19:00,56930,56980,56890,56900,337
2026/2/23,20:00,56890,56890,56790,56830,350
2026/2/23,21:00,56840,56860,56710,56780,587
2026/2/23,22:00,56770,56820,56660,56760,662
2026/2/23,23:00,56760,56850,56660,56840,1370
2026/2/23,0:00,56840,57280,56750,57120,3101
2026/2/23,1:00,57130,57180,57000,57140,913
2026/2/23,2:00,57160,57160,56840,57070,1020
2026/2/23,3:00,57060,57200,56940,57160,1129
2026/2/23,4:00,57170,57170,57070,57100,271
2026/2/23,5:00,57100,57160,57090,57130,241
2026/2/23,6:00,57130,57130,57130,57130,30
2026/2/23,8:45,56880,56990,56760,56980,535
2026/2/23,9:00,56980,56980,56520,56530,1099
2026/2/23,10:00,56520,56740,56470,56610,519
2026/2/23,11:00,56610,56660,56470,56630,541
2026/2/23,12:00,56640,56650,56550,56630,191
2026/2/23,13:00,56630,56660,56570,56600,157
2026/2/23,14:00,56600,56610,56560,56600,104
2026/2/23,15:00,56600,56650,56580,56650,165
2026/2/24,17:00,56900,56940,56820,56940,377
2026/2/24,18:00,56950,57080,56950,57010,230
2026/2/24,19:00,57020,57050,56920,56990,284
2026/2/24,20:00,57000,57030,56950,56990,160
2026/2/24,21:00,56990,57000,56870,56890,307
2026/2/24,22:00,56880,56930,56850,56890,306
2026/2/24,23:00,56890,57170,56890,57120,970
2026/2/24,0:00,57120,57140,56660,56670,864
2026/2/24,1:00,56670,56710,56580,56680,616
2026/2/24,2:00,56670,56740,56530,56720,399
2026/2/24,3:00,56720,56920,56720,56780,375
2026/2/24,4:00,56790,56810,56710,56760,75
2026/2/24,5:00,56740,56810,56690,56720,202
2026/2/24,6:00,56740,56740,56740,56740,21
2026/2/24,8:45,56780,56810,56650,56680,972
2026/2/24,9:00,56680,57290,56670,57240,5141
2026/2/24,10:00,57240,57330,57140,57240,2579
2026/2/24,11:00,57240,57270,57060,57250,1482
2026/2/24,12:00,57240,57380,57210,57360,1413
2026/2/24,13:00,57370,57410,57300,57330,1718
2026/2/24,14:00,57340,57420,57320,57350,1875
2026/2/24,15:00,57360,57380,57210,57340,4046
2026/2/25,17:00,57670,57680,57350,57380,2614
2026/2/25,18:00,57370,57580,57340,57550,854
2026/2/25,19:00,57540,57660,57540,57640,543
2026/2/25,20:00,57650,57710,57550,57620,508
2026/2/25,21:00,57630,57740,57490,57540,746
2026/2/25,22:00,57540,57690,57520,57690,335
2026/2/25,23:00,57690,57810,57460,57740,1172
2026/2/25,0:00,57740,57930,57670,57920,1071
2026/2/25,1:00,57920,57960,57910,57960,516
2026/2/25,2:00,57950,58060,57930,58040,862
2026/2/25,3:00,58030,58090,58020,58030,614
2026/2/25,4:00,58010,58020,57920,57960,284
2026/2/25,5:00,57960,58030,57940,58000,417
2026/2/25,6:00,57990,57990,57990,57990,27
2026/2/25,8:45,58030,58040,57900,57900,1304
2026/2/25,9:00,57910,58060,57750,57890,4923
2026/2/25,10:00,57890,58230,57870,58130,3290
2026/2/25,11:00,58130,58210,58080,58160,1675
2026/2/25,12:00,58160,58660,58060,58590,5742
2026/2/25,13:00,58590,58900,58550,58800,5304
2026/2/25,14:00,58800,58880,58670,58690,3225
2026/2/25,15:00,58680,58790,58540,58790,5764
2026/2/26,17:00,58790,59180,58780,59160,2702
2026/2/26,18:00,59160,59360,59140,59280,1304
2026/2/26,19:00,59290,59510,59220,59450,1475
2026/2/26,20:00,59470,59650,59410,59630,1076
2026/2/26,21:00,59620,59650,59380,59410,1299
2026/2/26,22:00,59410,59560,59410,59460,724
2026/2/26,23:00,59460,59660,59430,59600,1529
2026/2/26,0:00,59590,59610,59420,59500,871
2026/2/26,1:00,59490,59610,59460,59560,632
2026/2/26,2:00,59560,59620,59530,59600,329
2026/2/26,3:00,59610,59650,59600,59620,234
2026/2/26,4:00,59620,59680,59590,59670,260
2026/2/26,5:00,59670,59700,59610,59680,461
2026/2/26,6:00,59650,59650,59650,59650,45
2026/2/26,8:45,59330,59350,59160,59310,2123
2026/2/26,9:00,59290,59380,58810,58810,6875
2026/2/26,10:00,58820,59070,58710,59040,4024
2026/2/26,11:00,59030,59070,58890,58940,1273
2026/2/26,12:00,58940,58990,58780,58840,1625
2026/2/26,13:00,58840,58880,58700,58720,1752
2026/2/26,14:00,58720,58770,58630,58760,1937
2026/2/26,15:00,58770,58900,58720,58850,4454
2026/2/27,17:00,58820,59000,58760,58890,1212
2026/2/27,18:00,58880,59100,58860,59040,681
2026/2/27,19:00,59040,59070,59000,59030,521
2026/2/27,20:00,59020,59190,59010,59160,712
2026/2/27,21:00,59160,59240,59150,59190,708
2026/2/27,22:00,59180,59250,59180,59230,443
2026/2/27,23:00,59220,59250,58830,58860,1581
2026/2/27,0:00,58860,58910,58280,58690,3226
2026/2/27,1:00,58700,58800,58470,58480,2067
2026/2/27,2:00,58480,58590,58420,58460,572
2026/2/27,3:00,58460,58690,58400,58630,640
2026/2/27,4:00,58630,58760,58630,58710,302
2026/2/27,5:00,58700,58760,58640,58660,177
2026/2/27,6:00,58710,58710,58710,58710,29
2026/2/27,8:45,58510,58560,58380,58450,1473
2026/2/27,9:00,58450,58510,58170,58310,4642
2026/2/27,10:00,58310,58440,58240,58380,1886
2026/2/27,11:00,58380,58620,58370,58620,1965
2026/2/27,12:00,58630,58900,58620,58830,2000
2026/2/27,13:00,58830,58940,58790,58790,2007
2026/2/27,14:00,58780,58970,58780,58900,2245
2026/2/27,15:00,58890,59100,58740,59100,3795
2026/3/2,17:00,59220,59390,59170,59300,1863
2026/3/2,18:00,59300,59420,59180,59180,1523
2026/3/2,19:00,59200,59220,59020,59110,636
2026/3/2,20:00,59130,59130,58880,58950,665
2026/3/2,21:00,58950,58990,58790,58830,720
2026/3/2,22:00,58830,58880,58470,58640,1208
2026/3/2,23:00,58650,58660,58390,58480,1553
2026/3/2,0:00,58460,58780,58460,58750,1471
2026/3/2,1:00,58740,58830,58660,58710,743
2026/3/2,2:00,58720,58820,58580,58640,542
2026/3/2,3:00,58640,58660,58560,58620,196
2026/3/2,4:00,58610,58690,58560,58580,211
2026/3/2,5:00,58590,58760,58590,58620,385
2026/3/2,6:00,58640,58640,58640,58640,30
2026/3/2,8:45,57780,57960,57440,57510,4470
2026/3/2,9:00,57520,57900,57300,57870,8627
2026/3/2,10:00,57850,58400,57850,58010,6660
2026/3/2,11:00,58030,58130,57880,57970,2310
2026/3/2,12:00,57980,58100,57890,58030,1519
2026/3/2,13:00,58040,58160,57890,57890,3047
2026/3/2,14:00,57880,58000,57790,57820,3396
2026/3/2,15:00,57810,58100,57800,58000,5103
2026/3/3,17:00,57700,57730,57140,57370,4018
2026/3/3,18:00,57360,57660,57310,57480,1537
2026/3/3,19:00,57480,57620,57390,57420,907
2026/3/3,20:00,57440,57530,57330,57450,789
2026/3/3,21:00,57440,57470,57210,57240,806
2026/3/3,22:00,57250,57460,57150,57180,1099
2026/3/3,23:00,57180,57560,57060,57420,2368
2026/3/3,0:00,57420,57620,57360,57400,1677
2026/3/3,1:00,57400,57760,57350,57660,1349
2026/3/3,2:00,57660,57810,57630,57750,787
2026/3/3,3:00,57760,57770,57590,57600,342
2026/3/3,4:00,57610,57870,57600,57790,387
2026/3/3,5:00,57790,57810,57490,57700,841
2026/3/3,6:00,57690,57690,57690,57690,25
2026/3/3,8:45,57540,57740,57540,57730,1599
2026/3/3,9:00,57730,57880,57450,57460,4979
2026/3/3,10:00,57460,57540,57000,57000,3816
2026/3/3,11:00,57000,57020,56640,56800,6786
2026/3/3,12:00,56810,57030,56500,56820,5336
2026/3/3,13:00,56820,56830,56340,56370,3826
2026/3/3,14:00,56380,56610,56210,56250,5513
2026/3/3,15:00,56260,56380,56110,56150,7563
2026/3/4,17:00,55680,55680,54670,54700,7652
2026/3/4,18:00,54720,54960,54040,54130,5646
2026/3/4,19:00,54130,54250,53630,54110,5536
2026/3/4,20:00,54100,54420,53790,54240,2441
2026/3/4,21:00,54230,54770,54180,54740,2547
2026/3/4,22:00,54770,54770,54140,54260,2877
2026/3/4,23:00,54260,54340,53770,53880,4069
2026/3/4,0:00,53890,54120,53600,54010,4410
2026/3/4,1:00,54010,54760,53970,54680,2838
2026/3/4,2:00,54680,54880,54510,54750,1258
2026/3/4,3:00,54750,55280,54750,55200,1040
2026/3/4,4:00,55220,55720,55110,55540,1574
2026/3/4,5:00,55550,55610,55260,55450,685
2026/3/4,6:00,55320,55320,55320,55320,39
2026/3/4,8:45,55000,55290,54830,54990,2778
2026/3/4,9:00,54970,55720,54550,54930,11504
2026/3/4,10:00,54940,55160,54320,54480,6293
2026/3/4,11:00,54470,54650,53950,54170,6727
2026/3/4,12:00,54160,54240,53640,54240,8284
2026/3/4,13:00,54230,54450,53840,53990,6648
2026/3/4,14:00,53990,54290,53910,54110,5080
2026/3/4,15:00,54120,54490,53950,54250,8257
2026/3/5,17:00,54730,55310,54630,55010,5145
2026/3/5,18:00,55010,55560,54940,55540,2734
2026/3/5,19:00,55540,55980,55480,55980,3948
2026/3/5,20:00,55970,56230,55810,55850,3055
2026/3/5,21:00,55850,56040,55660,55860,1800
2026/3/5,22:00,55870,56120,55810,55870,1587
2026/3/5,23:00,55870,55910,55490,55710,2335
2026/3/5,0:00,55720,56230,55720,56200,2123
2026/3/5,1:00,56200,56220,55840,56170,1265
2026/3/5,2:00,56170,56280,56050,56240,601
2026/3/5,3:00,56240,56390,56160,56380,551
2026/3/5,4:00,56370,56410,56320,56390,560
2026/3/5,5:00,56400,56480,56310,56440,477
2026/3/5,6:00,56380,56380,56380,56380,104
2026/3/5,8:45,56300,56350,56070,56230,1338
2026/3/5,9:00,56220,56640,56090,56540,6959
2026/3/5,10:00,56540,56610,55590,55660,5736
2026/3/5,11:00,55660,55870,55470,55670,3466
2026/3/5,12:00,55670,55780,55010,55080,5180
2026/3/5,13:00,55060,55700,54910,55700,4513
2026/3/5,14:00,55700,55720,55370,55380,3633
2026/3/5,15:00,55380,55390,55040,55140,9754
2026/3/6,17:00,55280,55440,54850,55380,3066
2026/3/6,18:00,55380,56100,55360,55830,5294
2026/3/6,19:00,55830,55980,55750,55940,1383
2026/3/6,20:00,55960,56120,55710,55740,1496
2026/3/6,21:00,55750,55940,55600,55660,695
2026/3/6,22:00,55660,55660,55270,55270,1579
2026/3/6,23:00,55270,55430,55020,55390,2796
2026/3/6,0:00,55400,55460,54580,54880,2818
2026/3/6,1:00,54880,54900,54420,54710,2214
2026/3/6,2:00,54720,54880,54160,54170,1635
2026/3/6,3:00,54160,54300,54000,54120,1434
2026/3/6,4:00,54120,54230,53950,54140,982
2026/3/6,5:00,54120,54640,54100,54630,891
2026/3/6,6:00,54620,54620,54620,54620,51
2026/3/6,8:45,54790,54800,54470,54580,1601
2026/3/6,9:00,54570,55230,54540,54990,6839
2026/3/6,10:00,54980,55230,54510,55100,5665
2026/3/6,11:00,55100,55530,55050,55330,2313
2026/3/6,12:00,55320,55560,55220,55550,2758
2026/3/6,13:00,55540,55600,55220,55390,3092
2026/3/6,14:00,55400,55700,55390,55510,2844
2026/3/6,15:00,55500,55730,55500,55730,4387
2026/3/9,17:00,55630,55790,55310,55670,2120
2026/3/9,18:00,55680,55690,54910,55040,2409
2026/3/9,19:00,55050,55340,55020,55260,1316
2026/3/9,20:00,55250,55260,54780,54820,2133
2026/3/9,21:00,54820,54880,54610,54730,1872
2026/3/9,22:00,54720,54870,54040,54090,2848
2026/3/9,23:00,54080,54220,53750,53860,4173
2026/3/9,0:00,53880,54280,53810,54040,3188
2026/3/9,1:00,54040,54270,53940,54180,1562
2026/3/9,2:00,54170,54240,53820,53970,961
2026/3/9,3:00,53960,54470,53960,54250,824
2026/3/9,4:00,54230,54410,54200,54340,392
2026/3/9,5:00,54340,54440,53880,54060,792
2026/3/9,6:00,54020,54020,54020,54020,36
2026/3/9,8:45,51800,52260,51550,52250,3574
2026/3/9,9:00,52250,52680,51940,52080,11488
2026/3/9,10:00,52090,52210,51420,51440,6974
2026/3/9,11:00,51450,52080,51390,51990,4290
2026/3/9,12:00,52010,52240,51710,51800,4051
2026/3/9,13:00,51810,52150,51680,51740,4092
2026/3/9,14:00,51740,52740,51650,52740,7975
2026/3/9,15:00,52750,52940,52420,52600,11006
2026/3/10,17:00,52610,53100,52220,52940,5796
2026/3/10,18:00,52950,53460,52570,53190,3553
2026/3/10,19:00,53210,53250,52800,52880,1113
2026/3/10,20:00,52890,53100,52760,52990,723
2026/3/10,21:00,52990,53320,52860,52980,1052
2026/3/10,22:00,52970,53470,52910,53080,1688
2026/3/10,23:00,53070,53500,52720,53370,1786
2026/3/10,0:00,53380,53820,53370,53730,1116
2026/3/10,1:00,53730,53890,53670,53850,1316
2026/3/10,2:00,53860,53860,53460,53600,489
2026/3/10,3:00,53620,53820,53620,53650,373
2026/3/10,4:00,53650,54940,53630,54680,2316
2026/3/10,5:00,54670,54790,54410,54600,510
2026/3/10,6:00,54560,54560,54560,54560,18
2026/3/10,8:45,54410,54550,54120,54250,1697
2026/3/10,9:00,54270,54450,53970,54310,6832
2026/3/10,10:00,54300,54710,54230,54620,3305
